order_id,customer_id,order_date,total_amount
847,513,2022-02-25,802.69
848,26748,2023-03-25,1204.98
849,17022,2022-07-26,1195.13
850,31099,2021-01-31,585.14
851,31834,2022-04-03,93.74
852,12422,2021-01-05,1197.21
853,35497,2023-07-22,331.06
854,1872,2020-06-25,1981.18
855,23807,2023-09-15,48.44
856,18000,2022-09-19,647.69
857,40939,2020-03-17,497.94
858,36845,2024-04-20,1681.26
859,21394,2020-12-31,256.28
860,46739,2020-04-07,294.03
861,3815,2020-11-11,1216.64
862,46328,2021-07-21,978.38
863,31497,2023-04-15,1223.84
864,3407,2022-08-05,631.0
865,40040,2024-12-05,593.32
866,19726,2023-06-30,909.5
867,45153,2024-12-27,1130.87
868,39427,2024-04-08,216.24
869,17169,2023-07-30,779.92
870,25399,2021-11-05,768.04
871,46191,2020-06-25,1670.97
872,43303,2020-11-04,171.86
873,31929,2023-07-03,159.24
874,38315,2021-12-07,1179.77
875,17864,2020-04-21,510.08
876,3204,2022-06-07,1925.42
877,479,2021-04-26,1253.49
878,21428,2021-02-03,1113.41
879,40681,2024-06-11,862.25
880,41893,2021-04-01,735.23
881,16869,2020-03-19,328.96
882,19878,2021-04-29,123.35
883,12655,2021-03-14,1194.76
884,20417,2021-04-08,892.64
885,17932,2021-10-25,311.23
886,32471,2023-10-01,126.72
887,41643,2023-06-25,912.2
888,28319,2024-04-19,1598.58
889,25424,2021-11-23,1858.37
890,43977,2024-09-14,1217.61
891,27146,2021-03-02,163.87
892,13785,2023-08-12,1714.47
893,34358,2021-10-29,1837.51
894,7152,2021-04-16,112.5
895,40065,2022-08-26,400.29
896,27541,2022-08-16,1489.38
897,30868,2022-12-06,1903.98
898,26645,2024-08-25,1178.16
899,43569,2025-01-10,947.64
900,47899,2021-06-30,1248.63
901,13230,2021-03-23,502.8
902,5778,2021-03-15,1479.69
903,23410,2024-05-05,777.52
904,29426,2023-04-26,1038.01
905,7108,2023-11-04,1068.34
906,48770,2021-08-21,1900.88
907,49611,2022-01-30,1536.18
908,33663,2023-11-15,1305.05
909,37552,2022-03-29,1038.75
910,35337,2021-08-06,496.92
911,49485,2022-05-09,1372.96
912,32491,2020-11-21,1795.38
913,24784,2023-01-22,592.15
914,34058,2024-05-25,738.15
915,31375,2022-01-06,1606.4
916,12692,2023-06-22,692.96
917,25598,2022-04-28,165.52
918,16542,2025-02-27,75.94
919,39367,2021-03-10,638.25
920,34727,2023-09-21,726.9
921,37150,2023-02-15,1575.58
922,17293,2022-10-25,959.14
923,45329,2023-11-12,168.47
924,41247,2024-05-08,944.56
925,25594,2020-09-05,272.29
926,22965,2022-12-05,838.67
927,9502,2024-01-17,1094.15
928,29922,2022-10-28,1991.16
929,20109,2024-04-09,330.1
930,34367,2020-05-04,616.7
931,45129,2022-11-07,1397.97
932,26098,2022-03-07,1923.64
933,18490,2021-06-12,410.66
934,34526,2021-01-12,448.38
935,24598,2022-03-16,172.69
936,8225,2022-10-27,907.9
937,46788,2024-04-06,667.31
938,46628,2022-10-24,1902.58
939,44574,2020-04-15,521.45
940,45292,2023-09-05,1618.5
941,48181,2021-05-06,487.89
942,3658,2022-03-14,928.55
943,42631,2023-11-17,840.25
944,48761,2025-01-30,227.36
945,24201,2025-01-19,1967.52
946,5790,2021-04-02,1351.54
947,13045,2020-12-29,1520.1
948,371,2024-04-18,724.15
949,38416,2020-04-25,230.02
950,46377,2024-08-16,1336.78
951,1445,2024-01-12,1124.05
952,28429,2025-01-12,544.89
953,24615,2023-06-21,291.23
954,35762,2023-06-01,1019.31
955,34795,2020-12-04,1312.17
956,23192,2021-03-03,915.21
957,7924,2024-06-22,1240.17
958,27673,2023-09-24,245.76
959,16052,2022-06-14,1640.45
960,6294,2022-07-04,1376.91
961,42732,2021-10-05,1376.23
962,2846,2024-02-06,1721.02
963,31258,2021-09-28,1736.05
964,47113,2021-07-28,583.55
965,49120,2022-01-06,1982.77
966,39136,2021-08-12,1603.05
967,29344,2022-05-25,1478.51
968,24595,2024-06-07,901.57
969,21760,2024-12-28,1996.64
970,32906,2021-10-23,1874.49
971,12277,2022-04-07,1952.36
972,2087,2021-01-22,1240.78
973,2333,2021-06-19,1678.77
974,33208,2024-09-30,18.71
975,26038,2023-11-27,1097.81
976,5910,2023-12-12,637.28
977,46138,2020-12-22,559.27
978,45922,2023-06-10,1464.05
979,31884,2022-03-09,1326.93
980,21184,2024-11-16,1151.74
981,6445,2023-08-14,1900.42
982,23536,2020-04-21,255.88
983,25646,2021-09-29,653.74
984,35172,2024-11-18,1642.8
985,25442,2024-03-11,884.7
986,4282,2021-07-03,1199.96
987,31134,2020-08-23,730.58
988,37967,2024-03-24,874.3
989,18934,2021-11-11,825.08
990,46502,2022-10-07,372.92
991,43751,2021-06-09,1528.72
992,12262,2024-10-02,1624.07
993,19367,2021-11-21,415.08
994,5539,2024-04-06,1756.62
995,9787,2023-08-31,1059.23
996,22356,2024-05-15,630.19
997,49317,2021-01-15,1522.53
998,47590,2021-10-14,613.24
999,32567,2024-09-08,830.6
1000,15493,2020-06-02,634.72
1001,3939,2021-10-14,1158.2
1002,34286,2022-10-07,352.05
1003,39247,2023-09-12,724.12
1004,49308,2020-03-23,224.71
1005,12569,2024-04-26,355.16
1006,36839,2024-06-06,769.03
1007,43425,2023-06-10,544.61
1008,3772,2023-02-22,819.48
1009,31268,2022-10-05,787.63
1010,15892,2022-05-20,1786.1
1011,35843,2024-01-26,1552.31
1012,4975,2024-03-28,1929.31
1013,20692,2022-08-29,1718.02
1014,42465,2023-03-21,1263.43
1015,18937,2020-08-03,1332.19
1016,4952,2020-03-28,756.67
1017,37372,2021-11-20,1436.18
1018,35038,2021-01-01,1805.84
1019,27642,2021-06-11,122.71
1020,9743,2023-04-26,1538.96
1021,35721,2023-02-23,493.44
1022,28075,2020-09-22,77.25
1023,16167,2021-03-26,437.93
1024,28848,2023-11-04,1801.35
1025,14292,2024-07-29,146.85
1026,33507,2020-12-07,510.39
1027,9563,2023-07-14,1052.35
1028,42180,2023-10-15,1377.9
1029,4332,2020-12-31,1384.81
1030,20378,2022-11-05,1264.49
1031,23207,2020-08-11,126.04
1032,19470,2023-09-09,71.3
1033,29128,2023-04-01,277.8
1034,30379,2021-12-04,1298.59
1035,30266,2022-01-30,1971.57
1036,9842,2021-10-28,1988.02
1037,38067,2020-11-01,627.17
1038,46156,2024-03-26,771.13
1039,43649,2022-01-12,1951.28
1040,1918,2022-05-11,824.23
1041,17035,2022-06-12,1695.33
1042,16228,2021-05-11,1585.83
1043,11632,2024-11-07,14.02
1044,19586,2024-03-30,835.55
1045,24012,2021-10-03,1311.86
1046,35672,2021-03-02,1626.02
1047,618,2025-01-22,1498.33
1048,39985,2020-11-24,943.3
1049,43584,2023-08-14,942.11
1050,17329,2021-10-16,849.79
1051,5316,2025-01-14,52.31
1052,45935,2025-02-02,1977.05
1053,6885,2020-05-03,1319.43
1054,25385,2022-03-29,1537.42
1055,30465,2020-10-21,959.57
1056,48622,2020-06-04,1846.41
1057,38512,2020-09-28,624.89
1058,16876,2024-09-21,1091.97
1059,36777,2024-04-08,976.92
1060,25803,2022-04-06,52.33
1061,27360,2021-06-14,587.41
1062,32318,2021-10-11,1373.66
1063,27944,2022-02-20,672.11
1064,34714,2021-04-29,814.22
1065,701,2023-11-12,1049.24
1066,35305,2020-10-22,784.86
1067,13039,2023-11-23,1835.98
1068,11092,2020-07-20,953.0
1069,21160,2020-04-04,696.16
1070,2793,2022-07-08,113.37
1071,8107,2021-10-09,175.61
1072,15123,2021-11-08,847.85
1073,43574,2024-05-12,707.68
1074,8385,2022-06-16,1893.61
1075,5200,2023-12-08,467.3
1076,11734,2022-08-14,1454.67
1077,7772,2021-12-17,695.67
1078,27916,2023-05-28,1339.63
1079,38405,2023-03-19,1353.54
1080,3812,2020-08-10,1163.27
1081,14661,2024-01-25,384.17
1082,49243,2021-11-05,1597.18
1083,7168,2023-04-18,1894.69
1084,24619,2020-06-27,811.2
1085,17645,2024-05-12,635.89
1086,25868,2021-12-05,1320.35
1087,41366,2021-03-31,1145.06
1088,1013,2024-10-07,1389.78
1089,48935,2025-02-20,742.8
1090,47059,2021-11-29,983.24
1091,12834,2020-04-27,1393.19
1092,5170,2023-04-26,1316.19
1093,10292,2021-09-21,388.32
1094,4571,2020-11-28,156.2
1095,47934,2023-07-02,555.44
1096,24982,2023-10-11,821.61
1097,1898,2025-02-26,375.91
1098,993,2024-01-05,1423.39
1099,32329,2022-03-25,1201.33
1100,28293,2020-12-15,1768.05
1101,47831,2020-12-21,1703.31
1102,12415,2020-05-18,1026.52
1103,33840,2022-12-22,1537.39
1104,26399,2023-05-21,1083.24
1105,28913,2020-05-05,1412.62
1106,43244,2024-10-11,1860.09
1107,42721,2024-07-13,1127.24
1108,2803,2022-05-01,364.16
1109,5411,2024-07-22,1681.86
1110,48463,2020-12-22,211.8
1111,36772,2020-12-09,1839.92
1112,49103,2023-09-12,1151.3
1113,37717,2023-06-06,1367.59
1114,24337,2023-02-16,1506.43
1115,37037,2022-10-04,1745.46
1116,29722,2022-07-03,1411.24
1117,922,2020-05-15,676.8
1118,41508,2023-01-15,87.82
1119,27116,2020-09-20,135.33
1120,9293,2024-07-16,154.98
1121,17170,2020-09-15,1463.11
1122,7241,2020-11-01,425.94
1123,35393,2024-09-29,1198.22
1124,4223,2020-05-29,191.33
1125,42984,2024-06-06,25.14
1126,33472,2023-12-13,372.25
1127,1303,2023-05-15,92.78
1128,45184,2022-02-16,1196.3
1129,13017,2021-04-15,1227.09
1130,6811,2024-11-22,878.75
1131,7844,2023-06-26,866.97
1132,9742,2024-03-29,1312.24
1133,45690,2023-08-15,1076.38
1134,21205,2023-12-03,286.21
1135,7140,2020-10-19,404.04
1136,94,2022-12-23,13.47
1137,1229,2023-06-13,398.75
1138,105,2022-05-08,701.51
1139,44867,2023-10-16,1763.87
1140,1525,2021-02-07,1915.96
1141,48207,2020-10-27,586.16
1142,16612,2025-02-28,91.3
1143,19377,2021-12-19,1299.91
1144,14067,2023-01-19,31.62
1145,43059,2022-03-10,1801.42
1146,9100,2024-09-13,780.66
1147,13006,2025-01-22,937.67
1148,4457,2024-02-28,1223.02
1149,47109,2023-12-29,440.08
1150,19824,2022-10-26,1351.26
1151,31419,2021-03-08,224.57
1152,18059,2022-04-23,1808.56
1153,41744,2022-07-31,651.18
1154,16092,2024-02-06,1371.75
1155,45905,2023-06-24,1670.29
1156,28591,2024-05-05,198.16
1157,17069,2025-02-19,866.29
1158,32893,2020-11-24,1508.55
1159,43553,2021-08-30,1246.61
1160,593,2024-10-06,263.48
1161,22392,2023-08-30,1878.8
1162,3767,2022-01-17,523.41
1163,12234,2024-05-08,1284.83
1164,1351,2025-02-17,852.95
1165,27026,2023-04-27,1571.61
1166,32474,2024-10-19,1627.68
1167,32682,2020-09-05,854.98
1168,17060,2023-03-15,1079.54
1169,19636,2021-01-20,199.04
1170,30416,2023-04-15,914.21
1171,36844,2020-06-05,476.04
1172,28332,2023-07-28,1098.04
1173,19282,2023-05-27,574.95
1174,6074,2020-11-19,498.24
1175,35192,2024-02-07,1575.75
1176,47391,2020-09-17,959.63
1177,31315,2023-02-23,1617.94
1178,30058,2021-08-02,1072.94
1179,48285,2024-10-10,403.97
1180,28545,2021-03-14,996.05
1181,24963,2021-12-03,806.23
1182,7517,2020-07-09,1377.37
1183,14677,2021-04-10,823.55
1184,21408,2025-01-19,151.85
1185,23981,2023-04-24,965.78
1186,26228,2021-01-29,353.51
1187,33322,2023-07-31,1291.93
1188,47318,2021-08-15,1345.47
1189,41902,2021-10-08,1604.84
1190,9275,2020-12-30,151.29
1191,994,2024-06-14,89.12
1192,10072,2020-09-11,1051.65
1193,35619,2024-08-16,1752.29
1194,16218,2024-02-06,133.74
1195,14654,2022-12-01,1009.53
1196,21760,2024-08-26,1101.56
1197,21356,2020-07-31,1602.05
1198,41934,2021-09-30,1563.99
1199,6270,2024-11-29,270.57
1200,15852,2020-08-10,1542.94
1201,46253,2023-10-17,400.06
1202,26896,2025-02-06,480.17
1203,39695,2020-04-01,1588.42
1204,42316,2025-02-09,185.51
1205,29441,2022-09-16,244.54
1206,5559,2023-08-06,1744.62
1207,4051,2021-07-29,1795.4
1208,7769,2021-07-07,1087.02
1209,19633,2021-11-19,1809.43
1210,2503,2020-03-22,534.69
1211,4481,2021-07-17,1905.16
1212,12978,2024-07-05,1357.45
1213,41709,2023-01-08,176.61
1214,36901,2022-07-27,1434.56
1215,17801,2022-11-17,1117.15
1216,45938,2022-06-03,1990.52
1217,36322,2022-01-07,580.52
1218,36221,2023-03-04,1635.28
1219,30533,2020-05-26,1593.93
1220,48933,2021-12-31,169.53
1221,10749,2024-09-20,208.79
1222,3332,2020-03-11,983.3
1223,1239,2020-12-21,1850.77
1224,7650,2020-03-24,1558.5
1225,37550,2024-07-09,1540.67
1226,10367,2020-10-11,849.04
1227,36576,2020-09-04,1645.84
1228,44538,2022-09-26,567.48
1229,22533,2021-06-12,659.7
1230,24581,2024-09-01,592.69
1231,28965,2020-06-25,1196.17
1232,38115,2024-12-31,265.17
1233,32198,2022-02-03,297.1
1234,36620,2023-09-03,1607.48
1235,37911,2024-04-15,1655.87
1236,22372,2022-08-28,1585.38
1237,41278,2023-11-14,1638.34
1238,19688,2022-01-18,262.08
1239,17776,2024-05-02,857.14
1240,47963,2021-05-28,331.88
1241,14898,2023-03-24,1231.92
1242,5414,2023-04-03,279.88
1243,44320,2021-06-14,1685.83
1244,7120,2020-03-17,1507.87
1245,48215,2024-06-30,1176.86
1246,29554,2024-11-04,1606.04
1247,11562,2024-02-27,846.27
1248,13799,2024-07-01,994.84
1249,27886,2023-09-16,1738.12
1250,31304,2021-06-25,347.04
1251,31798,2024-04-09,190.13
1252,9541,2022-04-14,45.91
1253,47411,2022-03-22,31.9
1254,22999,2020-04-21,1902.47
1255,33020,2023-09-09,1995.6
1256,43800,2022-02-13,1272.61
1257,26841,2023-03-31,923.97
1258,46087,2021-06-12,1796.38
1259,28111,2022-12-27,582.36
1260,42358,2021-05-24,1319.91
1261,10294,2024-02-19,1543.85
1262,17330,2025-01-05,1403.08
1263,41918,2022-01-17,1570.31
1264,40306,2023-07-04,602.27
1265,32667,2020-12-14,731.32
1266,42486,2020-09-27,25.29
1267,15901,2024-09-17,1553.03
1268,48180,2023-07-30,1261.2
1269,18840,2022-02-07,1956.38
1270,12612,2022-04-23,1302.49
1271,37467,2023-02-26,312.56
1272,10890,2024-12-11,932.2
1273,32573,2022-09-16,279.8
1274,26501,2023-04-13,330.15
1275,7745,2023-09-08,1742.56
1276,38400,2023-06-02,1592.98
1277,31339,2020-08-29,648.29
1278,37387,2022-12-01,936.93
1279,48079,2020-03-13,887.05
1280,43791,2023-07-22,408.34
1281,36936,2023-01-05,1932.85
1282,13374,2020-09-16,543.58
1283,16936,2023-03-15,1484.65
1284,30582,2024-05-07,1957.99
1285,8717,2024-05-24,828.16
1286,29532,2021-08-15,1031.29
1287,8688,2024-02-03,1144.31
1288,25501,2021-04-18,537.7
1289,42541,2024-04-28,1464.65
1290,48610,2022-12-25,337.5
1291,45162,2022-09-18,118.07
1292,46898,2022-08-20,961.97
1293,33615,2023-08-30,1971.94
1294,48653,2023-09-11,1192.94
1295,13262,2020-07-18,713.43
1296,21801,2025-02-20,868.71
1297,28072,2021-02-28,948.59
1298,28174,2023-06-17,1576.29
1299,20405,2024-05-24,877.81
1300,21427,2022-01-11,818.27
1301,18313,2021-01-08,471.86
1302,4484,2024-07-06,1689.5
1303,43447,2022-01-14,1170.23
1304,17894,2020-07-16,1178.64
1305,42351,2022-08-04,1419.87
1306,4622,2021-12-31,36.02
1307,18577,2024-06-26,747.19
1308,27322,2021-01-16,1063.55
1309,38160,2021-12-09,827.8
1310,15872,2021-11-29,1505.85
1311,25783,2021-07-25,1754.32
1312,3050,2021-07-17,783.35
1313,9726,2023-07-12,1165.96
1314,40688,2023-05-10,107.88
1315,43162,2022-01-30,1827.72
1316,9083,2022-08-14,251.72
1317,27118,2020-03-11,1797.84
1318,38677,2021-10-25,602.97
1319,22126,2024-01-10,1619.2
1320,47305,2023-06-19,1078.42
1321,44404,2023-08-16,524.1
1322,26677,2021-01-08,743.4
1323,33782,2021-09-23,1090.44
1324,2220,2024-02-09,665.1
1325,33995,2020-04-19,1124.01
1326,10274,2025-01-19,1760.19
1327,32638,2021-12-10,970.19
1328,30045,2024-10-03,1538.06
1329,46086,2024-03-16,341.85
1330,42249,2021-01-20,886.51
1331,3547,2021-10-16,1868.78
1332,45294,2020-07-18,296.52
1333,15957,2020-03-18,1501.04
1334,5148,2024-04-27,851.46
1335,37643,2020-09-12,1932.35
1336,1874,2021-07-01,441.38
1337,18084,2021-12-07,592.87
1338,40625,2024-09-13,929.71
1339,45656,2023-10-29,1791.86
1340,22508,2023-12-14,126.43
1341,29784,2022-05-08,516.33
1342,22673,2021-05-12,1189.59
1343,31910,2020-03-26,264.67
1344,29070,2025-01-16,539.68
1345,41787,2022-02-16,292.42
1346,41894,2021-01-14,1200.03
1347,15073,2021-11-04,667.79
1348,9477,2020-09-15,1175.14
1349,49388,2021-06-01,45.32
1350,6864,2023-04-03,174.11
1351,31424,2022-12-29,1071.15
1352,5562,2021-12-30,479.95
1353,6642,2020-11-03,620.2
1354,29327,2022-03-20,320.59
1355,35854,2025-02-24,208.02
1356,28791,2021-09-24,1917.18
1357,35822,2024-08-24,401.24
1358,49325,2021-05-09,1858.85
1359,11978,2021-02-01,140.49
1360,37655,2021-09-23,679.34
1361,31521,2024-05-26,414.75
1362,29360,2021-08-12,213.39
1363,29560,2024-12-09,57.55
1364,15792,2022-07-30,83.82
1365,11251,2024-12-14,341.05
1366,29789,2021-02-04,985.16
1367,13636,2022-09-13,1033.95
1368,29779,2020-10-03,138.38
1369,2334,2022-05-25,1475.16
1370,14181,2020-11-12,985.85
1371,12408,2022-01-18,803.8
1372,32721,2023-10-16,316.42
1373,12667,2023-11-21,1174.61
1374,18151,2024-11-10,656.51
1375,5715,2024-02-19,1240.46
1376,35141,2021-08-10,1564.89
1377,12272,2021-07-30,36.15
1378,41760,2020-03-10,1252.45
1379,26641,2023-02-05,939.09
1380,24793,2020-09-30,1242.09
1381,32196,2022-11-18,1280.31
1382,2759,2024-12-04,803.87
1383,19974,2024-01-16,1796.9
1384,5912,2020-04-20,261.06
1385,33990,2020-06-18,703.46
1386,34367,2024-09-12,1507.88
1387,13624,2020-08-15,1892.61
1388,16103,2022-01-24,538.48
1389,34232,2023-06-18,225.28
1390,18373,2023-09-30,1675.92
1391,20240,2023-06-23,789.45
1392,1550,2024-03-08,921.06
1393,8396,2021-05-08,1303.5
1394,16312,2021-08-14,1133.83
1395,22973,2022-05-18,1611.29
1396,88,2020-05-18,1995.11
1397,2913,2024-09-09,270.95
1398,8548,2024-09-13,1568.03
1399,1202,2020-12-07,194.15
1400,6599,2022-01-26,616.2
1401,47106,2022-11-15,1821.61
1402,31806,2020-10-29,1202.08
1403,18182,2024-07-02,400.11
1404,18096,2022-09-03,815.46
1405,35490,2022-03-19,415.24
1406,21885,2024-05-25,1320.09
1407,15410,2024-12-05,1814.22
1408,26598,2021-06-26,872.47
1409,41969,2021-04-26,1690.72
1410,37589,2024-12-01,500.05
1411,11244,2024-07-04,1416.9
1412,23340,2024-11-09,239.95
1413,33442,2024-09-22,447.46
1414,23952,2020-04-04,1348.12
1415,49477,2021-07-11,463.43
1416,39344,2021-07-31,1679.89
1417,24522,2021-03-12,1195.83
1418,25765,2020-08-05,350.69
1419,8689,2022-09-16,931.58
1420,13141,2021-08-31,1448.12
1421,12651,2023-05-08,1859.81
1422,18740,2021-04-11,1175.79
1423,5325,2021-05-25,1670.39
1424,18384,2022-06-04,288.72
1425,8714,2023-09-09,1743.14
1426,43575,2023-07-15,1485.35
1427,21900,2024-10-21,72.74
1428,47459,2022-08-14,623.04
1429,38416,2022-08-28,1908.75
1430,35319,2023-05-23,1973.26
1431,49141,2024-05-07,1976.52
1432,21230,2023-10-31,796.71
1433,4307,2023-10-11,605.45
1434,16448,2024-02-01,1977.93
1435,39195,2021-03-10,549.79
1436,38353,2021-10-16,58.83
1437,23256,2021-05-17,1562.85
1438,28838,2024-04-21,1046.37
1439,48431,2020-06-06,346.04
1440,8850,2023-08-30,1648.85
1441,21077,2024-04-20,1630.97
1442,1383,2023-05-09,1604.43
1443,48987,2022-11-17,37.63
1444,26932,2023-04-23,903.07
1445,48882,2022-04-15,411.41
1446,26189,2020-08-29,732.4
1447,2076,2024-09-20,1226.54
1448,37860,2024-11-16,1308.32
1449,42544,2024-10-07,122.24
1450,40977,2023-02-10,715.25
1451,21835,2021-07-30,1150.98
1452,28661,2023-09-13,1116.1
1453,10657,2020-09-17,1429.84
1454,9989,2020-10-08,779.71
1455,10660,2020-10-23,1853.83
1456,33866,2023-07-17,277.68
1457,24676,2020-09-02,1421.63
1458,5971,2021-11-22,1607.22
1459,6345,2022-10-30,1221.93
1460,34203,2024-10-10,1633.52
1461,32966,2023-08-27,568.26
1462,32237,2022-10-19,962.33
1463,29284,2023-10-21,1406.23
1464,24754,2024-07-29,18.51
1465,26843,2023-10-24,1786.23
1466,49915,2021-03-25,1055.18
1467,31863,2021-03-18,734.08
1468,6425,2021-05-07,32.42
1469,18779,2023-11-01,413.63
1470,13204,2023-03-31,1963.38
1471,24238,2020-07-25,1495.6
1472,4663,2022-06-14,1047.14
1473,37537,2023-05-05,812.25
1474,46985,2023-08-25,1222.74
1475,26033,2024-08-05,1180.93
1476,7499,2024-06-13,1332.62
1477,38704,2022-01-26,1328.6
1478,26863,2021-06-26,308.51
1479,49754,2022-04-20,861.73
1480,47170,2020-11-20,1434.71
1481,286,2022-02-21,234.06
1482,10415,2020-03-10,48.11
1483,4231,2025-01-27,303.73
1484,13109,2023-05-15,163.99
1485,1278,2020-10-23,644.09
1486,20347,2020-11-06,1926.29
1487,39947,2020-08-16,273.55
1488,20106,2021-01-16,1979.71
1489,10463,2024-07-02,1809.67
1490,14627,2021-10-13,144.83
1491,48430,2021-12-09,1946.38
1492,36601,2024-06-11,637.72
1493,49113,2024-06-15,1807.64
1494,45597,2022-02-25,577.96
1495,10025,2020-09-06,135.77
1496,13908,2021-01-17,814.06
1497,1937,2024-07-18,1107.33
1498,41218,2020-08-26,1703.97
1499,28120,2021-06-13,1078.78
1500,25216,2020-06-19,560.66
1501,25916,2021-09-14,1899.75
1502,10015,2024-10-07,538.5
1503,23073,2020-12-29,1577.62
1504,16343,2021-10-22,156.7
1505,38149,2021-06-10,231.32
1506,520,2023-09-10,1196.89
1507,6206,2024-01-10,190.83
1508,14203,2025-01-24,1845.14
1509,30001,2020-10-08,442.57
1510,10259,2023-04-17,893.57
1511,43499,2024-05-23,373.87
1512,5154,2023-11-20,1228.04
1513,304,2025-02-27,950.05
1514,17690,2022-11-24,1795.49
1515,9641,2024-04-27,321.02
1516,24000,2022-05-14,1400.08
1517,2192,2021-12-31,1353.77
1518,49773,2021-12-03,745.54
1519,28494,2023-01-01,384.29
1520,16146,2020-08-20,1020.8
1521,8726,2020-08-26,1927.01
1522,34277,2022-07-18,876.18
1523,38723,2024-04-27,273.17
1524,36229,2020-08-17,155.81
1525,21692,2020-09-28,1068.86
1526,42568,2024-03-06,44.38
1527,20207,2023-03-10,1549.5
1528,48789,2020-12-05,204.16
1529,32324,2023-03-10,1625.38
1530,31719,2024-09-26,311.49
1531,13711,2023-05-08,87.07
1532,48301,2022-02-08,1757.68
1533,13709,2021-01-09,186.97
1534,38542,2023-01-24,1201.15
1535,5919,2024-06-30,1089.24
1536,49943,2022-01-09,1826.76
1537,672,2021-10-29,1679.64
1538,31294,2020-08-04,1910.99
1539,31221,2020-09-20,1625.64
1540,8350,2021-07-15,1517.27
1541,29279,2021-03-05,1700.52
1542,24225,2025-03-09,1274.61
1543,38766,2024-01-30,964.45
1544,47945,2023-08-27,811.3
1545,19075,2024-12-16,827.94
1546,22242,2022-10-17,1129.09
1547,44158,2021-09-30,1617.9
1548,41626,2023-04-28,1115.14
1549,2894,2024-05-19,480.64
1550,42330,2024-12-12,1286.67
1551,35517,2024-01-19,1171.49
1552,44729,2020-05-13,614.6
1553,42119,2024-10-14,1283.52
1554,15610,2021-01-23,1878.31
1555,17080,2025-02-20,324.45
1556,35026,2024-07-26,1426.37
1557,45988,2022-12-21,1173.15
1558,35343,2022-11-03,1327.74
1559,36013,2020-08-30,1456.55
1560,7204,2022-01-15,1741.61
1561,28491,2022-11-11,1184.66
1562,1286,2022-12-18,1145.86
1563,29077,2020-05-26,333.8
1564,10346,2021-08-16,1703.12
1565,22862,2023-08-25,283.29
1566,19511,2024-03-14,126.3
1567,25234,2024-02-13,1377.37
1568,34746,2023-02-20,582.16
1569,234,2024-01-01,1746.11
1570,15706,2021-04-09,380.93
1571,48516,2024-06-04,194.1
1572,20503,2024-08-05,1475.98
1573,21866,2021-07-29,1063.96
1574,49701,2025-01-29,1389.3
1575,18026,2024-05-16,592.0
1576,18379,2022-09-05,1404.61
1577,28325,2022-06-17,1923.75
1578,35302,2022-09-12,856.28
1579,12599,2023-05-08,1457.68
1580,27452,2020-09-02,1481.66
1581,10941,2021-04-13,1236.35
